order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id,ETL_updated_ts,ETL_DATASOURCE_NAME,order_key
3991011923,19182548,2024-02-07 09:02:38,2024-02-07 09:21:38,2024-02-07 09:21:38,ON TIME,1616.34,WALLET,4543,6308,2025-10-06 22:10:06.028332,1,338984461
5275440923,67046342,2023-03-21 04:50:10,2023-03-21 05:06:10,2023-03-21 05:20:10,SLIGHTLY DELAYED,932.79,WALLET,95040,2293,2025-10-06 22:10:06.028332,1,1413204181
6468633344,29324437,2024-02-23 06:29:28,2024-02-23 06:43:28,2024-02-23 06:40:28,ON TIME,5515.23,WALLET,67358,6862,2025-10-06 22:10:06.028332,1,1468119897
9992859795,4356173,2023-11-12 20:07:41,2023-11-12 20:17:41,2023-11-12 20:30:41,SLIGHTLY DELAYED,820.83,WALLET,47148,805,2025-10-06 22:10:06.028332,1,1600536852
7518488485,54222320,2023-04-26 10:29:47,2023-04-26 10:41:47,2023-04-26 10:46:47,ON TIME,1783.54,WALLET,69310,1082,2025-10-06 22:10:06.028332,1,711129313
9746950023,31776996,2023-11-02 06:27:26,2023-11-02 06:39:26,2023-11-02 06:36:26,ON TIME,1562.94,CARD,50913,1509,2025-10-06 22:10:06.028332,1,1959433100
2721433550,58873572,2023-06-07 14:10:05,2023-06-07 14:28:05,2023-06-07 14:29:05,ON TIME,1076.03,UPI,99958,5717,2025-10-06 22:10:06.028332,1,462665590
6131680348,83701325,2024-07-19 21:57:55,2024-07-19 22:17:55,2024-07-19 22:18:55,ON TIME,2083.65,CARD,11536,7707,2025-10-06 22:10:06.028332,1,1812768388
2281544500,40692378,2023-06-09 10:08:18,2023-06-09 10:26:18,2023-06-09 10:28:18,ON TIME,2330.28,UPI,65040,8834,2025-10-06 22:10:06.028332,1,223492376
4283802879,61020,2023-05-10 15:23:10,2023-05-10 15:37:10,2023-05-10 15:32:10,ON TIME,2769.12,WALLET,22353,2537,2025-10-06 22:10:06.028332,1,2029417889
8621732366,25722990,2023-09-05 18:28:41,2023-09-05 18:46:41,2023-09-05 18:50:41,ON TIME,4527.28,UPI,87688,3968,2025-10-06 22:10:06.028332,1,2122263967
3797679856,11562458,2023-12-10 05:08:46,2023-12-10 05:27:46,2023-12-10 05:27:46,ON TIME,4441.0,CASH,81944,7414,2025-10-06 22:10:06.028332,1,2003674929
8532100929,31831843,2023-11-06 15:18:46,2023-11-06 15:34:46,2023-11-06 15:39:46,ON TIME,816.38,CARD,84664,1355,2025-10-06 22:10:06.028332,1,436936994
2973976544,96795047,2024-09-19 17:19:49,2024-09-19 17:30:49,2024-09-19 17:35:49,ON TIME,1825.81,WALLET,71497,8689,2025-10-06 22:10:06.028332,1,328159059
814260962,14974554,2023-09-14 16:10:25,2023-09-14 16:26:25,2023-09-14 16:24:25,ON TIME,869.22,CASH,23195,1625,2025-10-06 22:10:06.028332,1,805685922
9411848231,59545278,2024-05-15 21:34:39,2024-05-15 21:51:39,2024-05-15 22:06:39,SLIGHTLY DELAYED,2562.81,UPI,44999,4919,2025-10-06 22:10:06.028332,1,1657225243
6637284724,36517334,2023-09-08 10:27:53,2023-09-08 10:44:53,2023-09-08 10:46:53,ON TIME,422.23,UPI,30833,784,2025-10-06 22:10:06.028332,1,239421692
6497594124,39150258,2024-10-24 17:36:05,2024-10-24 17:53:05,2024-10-24 17:58:05,ON TIME,1858.93,WALLET,96186,7559,2025-10-06 22:10:06.028332,1,605263649
7213146086,4862761,2023-03-23 20:08:50,2023-03-23 20:21:50,2023-03-23 20:16:50,ON TIME,1072.95,UPI,68499,8031,2025-10-06 22:10:06.028332,1,1540754428
5110274761,24821281,2024-05-23 03:01:39,2024-05-23 03:15:39,2024-05-23 03:16:39,ON TIME,3728.79,WALLET,17677,1782,2025-10-06 22:10:06.028332,1,1753378386
1112110363,98625898,2024-01-20 22:23:08,2024-01-20 22:36:08,2024-01-20 22:44:08,SLIGHTLY DELAYED,775.91,UPI,50590,4297,2025-10-06 22:10:06.028332,1,51258481
1209202931,29451600,2023-06-27 00:09:47,2023-06-27 00:24:47,2023-06-27 00:26:47,ON TIME,2722.78,CARD,32217,7637,2025-10-06 22:10:06.028332,1,968883160
6384745391,37095171,2024-08-17 15:55:50,2024-08-17 16:05:50,2024-08-17 16:12:50,SLIGHTLY DELAYED,1511.16,CASH,65142,7230,2025-10-06 22:10:06.028332,1,1169504437
3367452972,61020,2024-08-31 14:07:08,2024-08-31 14:22:08,2024-08-31 14:38:08,SIGNIFICANTLY DELAYED,2515.48,CASH,6565,4289,2025-10-06 22:10:06.028332,1,619863283
2317597587,68661619,2024-06-17 00:30:57,2024-06-17 00:42:57,2024-06-17 00:40:57,ON TIME,4784.85,CARD,30057,2642,2025-10-06 22:10:06.028332,1,468140994
2254884198,54893418,2023-07-01 02:00:32,2023-07-01 02:19:32,2023-07-01 02:23:32,ON TIME,1433.62,UPI,62821,3510,2025-10-06 22:10:06.028332,1,88179751
679196318,18642306,2024-08-19 22:43:03,2024-08-19 23:03:03,2024-08-19 23:00:03,ON TIME,4412.07,WALLET,77111,1274,2025-10-06 22:10:06.028332,1,287851620
2185319815,19180962,2024-03-02 20:40:15,2024-03-02 20:56:15,2024-03-02 20:59:15,ON TIME,3963.77,CARD,43571,6724,2025-10-06 22:10:06.028332,1,2109372109
5965281449,17597449,2023-06-26 17:36:05,2023-06-26 17:51:05,2023-06-26 17:53:05,ON TIME,3412.11,CASH,26992,3156,2025-10-06 22:10:06.028332,1,1453015274
8616726869,37691544,2024-01-10 22:10:37,2024-01-10 22:21:37,2024-01-10 22:46:37,SIGNIFICANTLY DELAYED,2369.51,WALLET,13100,1772,2025-10-06 22:10:06.028332,1,1555535550
4786027510,5001749,2024-09-30 12:17:24,2024-09-30 12:33:24,2024-09-30 12:28:24,ON TIME,418.48,UPI,27204,359,2025-10-06 22:10:06.028332,1,2110969561
4910445344,44030130,2024-05-18 08:58:42,2024-05-18 09:11:42,2024-05-18 09:08:42,ON TIME,914.88,WALLET,18682,6994,2025-10-06 22:10:06.028332,1,564910536
7629577899,23348269,2023-12-14 15:42:44,2023-12-14 15:53:44,2023-12-14 16:02:44,SLIGHTLY DELAYED,2550.73,UPI,524,8423,2025-10-06 22:10:06.028332,1,1900466978
4769055037,66742602,2023-08-10 21:16:44,2023-08-10 21:31:44,2023-08-10 21:46:44,SLIGHTLY DELAYED,3732.8,CASH,18445,3134,2025-10-06 22:10:06.028332,1,342338908
8476029654,77085443,2023-11-17 08:58:17,2023-11-17 09:14:17,2023-11-17 09:19:17,ON TIME,1585.8,CASH,52921,2666,2025-10-06 22:10:06.028332,1,1409686967
7809866112,3999964,2024-07-11 09:22:48,2024-07-11 09:41:48,2024-07-11 09:54:48,SLIGHTLY DELAYED,3373.17,CASH,3022,992,2025-10-06 22:10:06.028332,1,466880133
5453896364,59840071,2023-06-24 00:27:19,2023-06-24 00:43:19,2023-06-24 00:45:19,ON TIME,908.37,UPI,24588,5854,2025-10-06 22:10:06.028332,1,1649739039
9080432189,50080663,2024-08-27 19:41:12,2024-08-27 19:58:12,2024-08-27 20:02:12,ON TIME,3264.51,CARD,42351,9910,2025-10-06 22:10:06.028332,1,888357542
3079758919,16410155,2024-08-22 15:55:25,2024-08-22 16:14:25,2024-08-22 16:13:25,ON TIME,1024.08,UPI,27064,7597,2025-10-06 22:10:06.028332,1,289719933
4076039325,27604184,2024-08-12 19:26:07,2024-08-12 19:45:07,2024-08-12 19:56:07,SLIGHTLY DELAYED,3972.8,WALLET,79127,7367,2025-10-06 22:10:06.028332,1,534404769
9239241275,57291761,2024-02-07 03:19:37,2024-02-07 03:34:37,2024-02-07 03:32:37,ON TIME,169.88,CASH,48917,2815,2025-10-06 22:10:06.028332,1,1278177434
4864829217,26521850,2023-09-19 05:05:23,2023-09-19 05:23:23,2023-09-19 05:20:23,ON TIME,144.19,UPI,25765,99,2025-10-06 22:10:06.028332,1,522167337
5108704843,10951674,2024-04-04 14:47:40,2024-04-04 15:04:40,2024-04-04 15:09:40,ON TIME,1179.1,WALLET,75292,4447,2025-10-06 22:10:06.028332,1,1074127015
8049805410,23098216,2024-09-27 18:32:00,2024-09-27 18:45:00,2024-09-27 19:11:00,SIGNIFICANTLY DELAYED,3823.81,CASH,61504,3022,2025-10-06 22:10:06.028332,1,2052758367
4711642504,76850859,2024-08-15 13:26:51,2024-08-15 13:39:51,2024-08-15 13:44:51,ON TIME,2497.92,CARD,89819,8927,2025-10-06 22:10:06.028332,1,1397575817
8952094523,85626346,2023-11-14 18:13:24,2023-11-14 18:30:24,2023-11-14 18:41:24,SLIGHTLY DELAYED,4876.44,UPI,83322,7536,2025-10-06 22:10:06.028332,1,633627428
4285784267,82169898,2024-04-15 18:41:08,2024-04-15 18:58:08,2024-04-15 18:56:08,ON TIME,2812.89,UPI,54001,3549,2025-10-06 22:10:06.028332,1,1386238295
7494670835,38728779,2024-01-18 00:22:22,2024-01-18 00:42:22,2024-01-18 00:45:22,ON TIME,3677.66,CASH,184,8312,2025-10-06 22:10:06.028332,1,730479919
7667090453,66135710,2023-06-23 23:30:40,2023-06-23 23:49:40,2023-06-23 23:50:40,ON TIME,852.81,CARD,96187,3347,2025-10-06 22:10:06.028332,1,1129802666
2193572534,19682060,2023-03-26 07:54:02,2023-03-26 08:05:02,2023-03-26 08:33:02,SIGNIFICANTLY DELAYED,2801.84,UPI,23297,1068,2025-10-06 22:10:06.028332,1,209755371
5357089776,44223796,2024-09-30 23:40:49,2024-09-30 23:53:49,2024-09-30 23:55:49,ON TIME,3880.92,UPI,33831,9284,2025-10-06 22:10:06.028332,1,591298105
1191016829,51661209,2023-06-27 20:22:04,2023-06-27 20:36:04,2023-06-27 20:50:04,SLIGHTLY DELAYED,2000.2,WALLET,31384,929,2025-10-06 22:10:06.028332,1,1092955739
549484032,79206969,2023-04-13 08:20:58,2023-04-13 08:40:58,2023-04-13 08:42:58,ON TIME,3436.16,CARD,60679,3884,2025-10-06 22:10:06.028332,1,704957673
8164076900,91408854,2023-06-18 00:05:52,2023-06-18 00:23:52,2023-06-18 00:31:52,SLIGHTLY DELAYED,4033.94,WALLET,63901,1349,2025-10-06 22:10:06.028332,1,1305500763
7136165651,59485034,2024-09-30 12:50:23,2024-09-30 13:07:23,2024-09-30 13:10:23,ON TIME,5318.71,CASH,68514,3853,2025-10-06 22:10:06.028332,1,422684766
5368349643,46504355,2023-05-22 09:04:11,2023-05-22 09:21:11,2023-05-22 09:49:11,SIGNIFICANTLY DELAYED,3673.15,CARD,33226,5706,2025-10-06 22:10:06.028332,1,1132782155
6965901435,33741801,2024-10-16 15:42:15,2024-10-16 15:58:15,2024-10-16 15:55:15,ON TIME,2324.43,UPI,60857,6606,2025-10-06 22:10:06.028332,1,1940001064
6687307827,88532418,2023-04-19 14:10:40,2023-04-19 14:26:40,2023-04-19 14:31:40,ON TIME,2084.52,WALLET,71891,5988,2025-10-06 22:10:06.028332,1,577931370
475294138,31084686,2023-12-29 17:32:27,2023-12-29 17:45:27,2023-12-29 17:46:27,ON TIME,2500.69,CARD,59790,691,2025-10-06 22:10:06.028332,1,791061711
9047534059,41647393,2023-12-08 14:01:55,2023-12-08 14:21:55,2023-12-08 14:25:55,ON TIME,1074.0,UPI,59606,4234,2025-10-06 22:10:06.028332,1,448979434
2807487047,90448312,2024-11-03 13:30:45,2024-11-03 13:41:45,2024-11-03 13:43:45,ON TIME,3868.21,WALLET,72837,90,2025-10-06 22:10:06.028332,1,1246740989
5840148195,66269844,2024-01-22 10:00:36,2024-01-22 10:16:36,2024-01-22 10:15:36,ON TIME,1688.23,WALLET,61116,5450,2025-10-06 22:10:06.028332,1,74284695
3758135932,77007315,2023-08-25 00:58:39,2023-08-25 01:17:39,2023-08-25 01:20:39,ON TIME,1629.06,CARD,62277,2554,2025-10-06 22:10:06.028332,1,588082482
1978476136,97315135,2024-06-22 20:14:13,2024-06-22 20:29:13,2024-06-22 20:30:13,ON TIME,2183.52,WALLET,70123,3351,2025-10-06 22:10:06.028332,1,1732522702
423648434,82989313,2024-10-30 15:25:29,2024-10-30 15:43:29,2024-10-30 15:45:29,ON TIME,3926.19,WALLET,86520,3149,2025-10-06 22:10:06.028332,1,376154011
7201868330,89669139,2024-02-20 20:54:46,2024-02-20 21:11:46,2024-02-20 21:10:46,ON TIME,1845.31,CARD,80726,4765,2025-10-06 22:10:06.028332,1,116655603
9710106935,14458150,2023-04-17 15:37:11,2023-04-17 15:57:11,2023-04-17 16:08:11,SLIGHTLY DELAYED,4495.54,UPI,84964,388,2025-10-06 22:10:06.028332,1,1764817696
4432235479,9278983,2024-09-27 17:01:56,2024-09-27 17:17:56,2024-09-27 17:18:56,ON TIME,1175.35,CARD,28012,2806,2025-10-06 22:10:06.028332,1,191322425
6951956244,60656482,2023-10-30 01:07:20,2023-10-30 01:27:20,2023-10-30 01:27:20,ON TIME,354.91,WALLET,24830,9554,2025-10-06 22:10:06.028332,1,1255539250
378485826,75739462,2024-03-27 11:55:27,2024-03-27 12:15:27,2024-03-27 12:15:27,ON TIME,616.45,UPI,58783,3677,2025-10-06 22:10:06.028332,1,746663292
8982211913,23984022,2024-09-19 18:02:28,2024-09-19 18:14:28,2024-09-19 18:15:28,ON TIME,2492.17,CASH,42083,7318,2025-10-06 22:10:06.028332,1,1031459622
6487868576,49136375,2023-10-25 03:04:03,2023-10-25 03:23:03,2023-10-25 03:35:03,SLIGHTLY DELAYED,209.59,CARD,16376,8772,2025-10-06 22:10:06.028332,1,152305232
2973502797,74694186,2024-06-02 03:23:24,2024-06-02 03:39:24,2024-06-02 03:41:24,ON TIME,5868.92,UPI,9894,909,2025-10-06 22:10:06.028332,1,1469607049
4105022903,21282544,2023-08-20 19:07:25,2023-08-20 19:19:25,2023-08-20 19:20:25,ON TIME,1134.0,CARD,9294,5645,2025-10-06 22:10:06.028332,1,525653229
3668828731,72889295,2024-08-10 03:53:39,2024-08-10 04:07:39,2024-08-10 04:03:39,ON TIME,2975.38,CARD,65268,4173,2025-10-06 22:10:06.028332,1,186224366
8644734267,23348269,2023-10-12 07:15:53,2023-10-12 07:25:53,2023-10-12 07:20:53,ON TIME,3446.55,CARD,12535,7262,2025-10-06 22:10:06.028332,1,423160747
3757871565,9401406,2023-08-10 07:18:26,2023-08-10 07:37:26,2023-08-10 07:32:26,ON TIME,2012.76,UPI,59600,3635,2025-10-06 22:10:06.028332,1,656031666
5770510806,47955004,2024-01-23 08:46:56,2024-01-23 09:05:56,2024-01-23 09:16:56,SLIGHTLY DELAYED,127.16,CASH,62246,4185,2025-10-06 22:10:06.028332,1,1447346130
4514836077,60834500,2023-06-10 10:09:18,2023-06-10 10:27:18,2023-06-10 10:41:18,SLIGHTLY DELAYED,401.43,WALLET,68618,1323,2025-10-06 22:10:06.028332,1,1359591698
5927852227,37556526,2024-04-12 06:07:28,2024-04-12 06:20:28,2024-04-12 06:18:28,ON TIME,1975.03,CASH,45911,3633,2025-10-06 22:10:06.028332,1,1577798709
350719542,18642306,2024-10-06 06:59:00,2024-10-06 07:17:00,2024-10-06 07:14:00,ON TIME,1969.47,WALLET,14338,6884,2025-10-06 22:10:06.028332,1,1910922971
868288823,65772743,2024-03-06 19:01:25,2024-03-06 19:17:25,2024-03-06 19:27:25,SLIGHTLY DELAYED,3268.84,WALLET,72354,8142,2025-10-06 22:10:06.028332,1,1248660253
7199670826,22694456,2024-01-17 10:30:50,2024-01-17 10:41:50,2024-01-17 11:08:50,SIGNIFICANTLY DELAYED,958.97,CARD,81311,8599,2025-10-06 22:10:06.028332,1,1892081233
3091948113,77306672,2024-02-13 09:49:09,2024-02-13 10:08:09,2024-02-13 10:22:09,SLIGHTLY DELAYED,443.69,CASH,22775,4309,2025-10-06 22:10:06.028332,1,922057116
5793742966,83412446,2024-01-04 18:10:20,2024-01-04 18:29:20,2024-01-04 18:34:20,ON TIME,140.8,CASH,17016,2618,2025-10-06 22:10:06.028332,1,464285558
7347109009,75632045,2023-09-24 19:23:21,2023-09-24 19:42:21,2023-09-24 19:51:21,SLIGHTLY DELAYED,3507.67,CASH,50972,507,2025-10-06 22:10:06.028332,1,2028456481
7078912146,36142455,2023-09-18 11:38:36,2023-09-18 11:49:36,2023-09-18 11:44:36,ON TIME,3073.16,UPI,96685,6465,2025-10-06 22:10:06.028332,1,1276106350
2480856222,30373140,2023-11-08 16:28:56,2023-11-08 16:38:56,2023-11-08 16:41:56,ON TIME,3309.6,WALLET,46682,3447,2025-10-06 22:10:06.028332,1,408912523
281421547,88520326,2023-05-20 20:11:04,2023-05-20 20:22:04,2023-05-20 20:20:04,ON TIME,4398.86,CASH,20137,3521,2025-10-06 22:10:06.028332,1,505918916
5226963306,96628029,2024-06-23 06:42:44,2024-06-23 07:02:44,2024-06-23 07:03:44,ON TIME,397.68,CARD,85138,1713,2025-10-06 22:10:06.028332,1,1999057657
7316642056,92404798,2024-02-10 00:13:32,2024-02-10 00:23:32,2024-02-10 00:31:32,SLIGHTLY DELAYED,3157.75,UPI,69898,8815,2025-10-06 22:10:06.028332,1,1724636796
8997415290,85490177,2024-08-14 17:03:05,2024-08-14 17:19:05,2024-08-14 17:40:05,SIGNIFICANTLY DELAYED,1549.44,CASH,47066,7640,2025-10-06 22:10:06.028332,1,871183600
6737025662,44928499,2023-03-28 06:46:34,2023-03-28 07:00:34,2023-03-28 07:01:34,ON TIME,1924.08,UPI,59670,6632,2025-10-06 22:10:06.028332,1,201129620
8395290763,88312515,2024-05-31 19:02:48,2024-05-31 19:15:48,2024-05-31 19:39:48,SIGNIFICANTLY DELAYED,4696.69,UPI,51846,9679,2025-10-06 22:10:06.028332,1,219486247
7261119579,65903057,2024-07-06 06:23:10,2024-07-06 06:38:10,2024-07-06 06:37:10,ON TIME,448.16,UPI,35731,9530,2025-10-06 22:10:06.028332,1,1316539749
9938037878,9796585,2024-10-29 11:29:36,2024-10-29 11:44:36,2024-10-29 11:56:36,SLIGHTLY DELAYED,905.35,UPI,48074,1403,2025-10-06 22:10:06.028332,1,1936760923
7154987905,63802820,2024-10-06 02:34:05,2024-10-06 02:52:05,2024-10-06 03:13:05,SIGNIFICANTLY DELAYED,1627.23,CASH,19693,8546,2025-10-06 22:10:06.028332,1,1536277194
3605534244,57526322,2024-01-17 12:15:12,2024-01-17 12:28:12,2024-01-17 12:30:12,ON TIME,3762.7,CASH,94641,8847,2025-10-06 22:10:06.028332,1,1830747773
5626601040,19091057,2024-02-26 23:31:08,2024-02-26 23:48:08,2024-02-26 23:57:08,SLIGHTLY DELAYED,931.61,WALLET,79158,5148,2025-10-06 22:10:06.028332,1,1802258759
2577064886,63948546,2024-06-07 04:38:39,2024-06-07 04:51:39,2024-06-07 04:53:39,ON TIME,1713.44,CARD,98272,6228,2025-10-06 22:10:06.028332,1,1977029294
2561362173,33481252,2023-05-30 07:42:00,2023-05-30 07:58:00,2023-05-30 07:59:00,ON TIME,2542.56,CASH,26727,1371,2025-10-06 22:10:06.028332,1,133191541
2793120553,6622751,2023-06-24 10:51:53,2023-06-24 11:10:53,2023-06-24 11:11:53,ON TIME,3090.15,CASH,7048,4491,2025-10-06 22:10:06.028332,1,1645761221
4476563699,59222551,2023-09-11 02:29:45,2023-09-11 02:47:45,2023-09-11 03:13:45,SIGNIFICANTLY DELAYED,3655.01,UPI,60652,3285,2025-10-06 22:10:06.028332,1,70306359
1580021952,30317733,2024-10-24 14:22:39,2024-10-24 14:36:39,2024-10-24 14:32:39,ON TIME,3705.07,CASH,42125,1432,2025-10-06 22:10:06.028332,1,1047287952
7263454149,13760839,2023-10-14 01:37:23,2023-10-14 01:51:23,2023-10-14 01:50:23,ON TIME,576.22,CARD,73299,2363,2025-10-06 22:10:06.028332,1,1070033187
4371924002,75944533,2024-10-21 13:20:53,2024-10-21 13:32:53,2024-10-21 13:46:53,SLIGHTLY DELAYED,316.02,CARD,24078,7937,2025-10-06 22:10:06.028332,1,438942168
2955277471,79960955,2023-12-06 13:01:29,2023-12-06 13:15:29,2023-12-06 13:35:29,SIGNIFICANTLY DELAYED,2514.46,UPI,59573,329,2025-10-06 22:10:06.028332,1,1536406179
9445490338,6812439,2023-05-23 22:54:26,2023-05-23 23:07:26,2023-05-23 23:18:26,SLIGHTLY DELAYED,804.7,CASH,66940,3467,2025-10-06 22:10:06.028332,1,45678420
2668915104,19180962,2023-12-01 20:34:27,2023-12-01 20:44:27,2023-12-01 20:49:27,ON TIME,5494.22,CARD,19287,4854,2025-10-06 22:10:06.028332,1,228892446
1045621584,85340038,2023-12-19 00:47:40,2023-12-19 00:57:40,2023-12-19 01:20:40,SIGNIFICANTLY DELAYED,4374.94,UPI,28894,5516,2025-10-06 22:10:06.028332,1,1773944680
4550545705,17805991,2024-06-21 04:44:10,2024-06-21 04:59:10,2024-06-21 05:04:10,ON TIME,5039.37,CARD,39869,2260,2025-10-06 22:10:06.028332,1,925304512
3373390154,68703613,2024-07-24 09:07:08,2024-07-24 09:18:08,2024-07-24 09:20:08,ON TIME,576.22,CASH,42345,3618,2025-10-06 22:10:06.028332,1,1484925826
5142985961,2457734,2024-02-07 02:49:54,2024-02-07 03:08:54,2024-02-07 03:10:54,ON TIME,2044.41,UPI,19720,6842,2025-10-06 22:10:06.028332,1,347099008
649220272,67696145,2023-09-23 15:12:19,2023-09-23 15:25:19,2023-09-23 15:24:19,ON TIME,795.26,CARD,7867,9794,2025-10-06 22:10:06.028332,1,775186380
5023958886,12832151,2024-09-24 05:38:46,2024-09-24 05:58:46,2024-09-24 06:09:46,SLIGHTLY DELAYED,4198.0,CARD,75426,4033,2025-10-06 22:10:06.028332,1,768443372
9993542681,42589311,2023-05-23 04:12:41,2023-05-23 04:26:41,2023-05-23 04:41:41,SLIGHTLY DELAYED,3564.26,UPI,73532,4596,2025-10-06 22:10:06.028332,1,1804418246
4380367305,8955057,2024-04-08 13:39:20,2024-04-08 13:52:20,2024-04-08 13:55:20,ON TIME,1313.89,WALLET,45530,4846,2025-10-06 22:10:06.028332,1,1889746997
3626113485,97286925,2024-03-26 01:40:13,2024-03-26 01:51:13,2024-03-26 01:47:13,ON TIME,4059.84,CASH,17386,3800,2025-10-06 22:10:06.028332,1,1802610715
4399099668,44050697,2023-06-18 17:12:45,2023-06-18 17:29:45,2023-06-18 17:42:45,SLIGHTLY DELAYED,2045.24,WALLET,36414,9054,2025-10-06 22:10:06.028332,1,136471605
3760880745,8791577,2024-10-13 21:57:38,2024-10-13 22:15:38,2024-10-13 22:23:38,SLIGHTLY DELAYED,1342.49,UPI,97705,6613,2025-10-06 22:10:06.028332,1,382028232
1803155516,98088303,2023-06-21 01:36:59,2023-06-21 01:51:59,2023-06-21 01:49:59,ON TIME,1874.24,CASH,16338,2119,2025-10-06 22:10:06.028332,1,1287766364
4413782983,47515046,2023-06-01 18:19:57,2023-06-01 18:31:57,2023-06-01 18:34:57,ON TIME,814.87,CASH,94774,5243,2025-10-06 22:10:06.028332,1,831364503
6766424456,21866852,2024-04-10 05:53:16,2024-04-10 06:06:16,2024-04-10 06:11:16,ON TIME,904.88,CASH,10642,7095,2025-10-06 22:10:06.028332,1,1588011005
8701531535,52613657,2024-09-02 23:59:51,2024-09-03 00:10:51,2024-09-03 00:20:51,SLIGHTLY DELAYED,852.02,CARD,84395,3977,2025-10-06 22:10:06.028332,1,259124137
3961971562,89811984,2024-04-19 19:39:06,2024-04-19 19:55:06,2024-04-19 19:51:06,ON TIME,263.7,UPI,66728,9322,2025-10-06 22:10:06.028332,1,1239516460
1337510774,80800079,2024-07-19 12:41:59,2024-07-19 12:57:59,2024-07-19 12:56:59,ON TIME,1563.84,CARD,37353,2685,2025-10-06 22:10:06.028332,1,1437092277
8859147707,78394303,2024-03-29 21:44:03,2024-03-29 22:03:03,2024-03-29 22:17:03,SLIGHTLY DELAYED,1820.22,CASH,40674,8548,2025-10-06 22:10:06.028332,1,641456156
5850669672,24137201,2023-06-10 08:45:50,2023-06-10 09:01:50,2023-06-10 09:03:50,ON TIME,3441.13,UPI,78930,8779,2025-10-06 22:10:06.028332,1,1128801140
1183906926,60385293,2023-12-29 20:23:40,2023-12-29 20:35:40,2023-12-29 20:46:40,SLIGHTLY DELAYED,882.31,UPI,37000,5200,2025-10-06 22:10:06.028332,1,655389757
6277509652,71956734,2024-10-31 08:24:42,2024-10-31 08:37:42,2024-10-31 09:00:42,SIGNIFICANTLY DELAYED,4850.27,WALLET,71254,4407,2025-10-06 22:10:06.028332,1,688605048
72748189,82286725,2023-06-18 06:33:23,2023-06-18 06:47:23,2023-06-18 07:06:23,SIGNIFICANTLY DELAYED,3654.1,WALLET,69743,4974,2025-10-06 22:10:06.028332,1,500000537
3164922639,74230420,2024-05-05 23:00:26,2024-05-05 23:18:26,2024-05-05 23:13:26,ON TIME,1727.29,UPI,64606,2759,2025-10-06 22:10:06.028332,1,416381305
1768504415,20209237,2023-09-15 19:49:03,2023-09-15 19:59:03,2023-09-15 19:55:03,ON TIME,1516.6,WALLET,59784,8747,2025-10-06 22:10:06.028332,1,644320489
8173155169,56441247,2024-01-06 14:50:22,2024-01-06 15:05:22,2024-01-06 15:16:22,SLIGHTLY DELAYED,1245.24,CARD,69738,7817,2025-10-06 22:10:06.028332,1,754114598
6164820061,91789216,2023-05-26 23:03:19,2023-05-26 23:18:19,2023-05-26 23:15:19,ON TIME,1332.79,CASH,90461,5943,2025-10-06 22:10:06.028332,1,2024048887
768283559,24621386,2024-02-09 01:45:31,2024-02-09 01:59:31,2024-02-09 01:57:31,ON TIME,1780.68,WALLET,97341,6339,2025-10-06 22:10:06.028332,1,600766164
5091744424,53624677,2023-11-15 21:54:35,2023-11-15 22:06:35,2023-11-15 22:22:35,SIGNIFICANTLY DELAYED,13.25,CASH,98123,8074,2025-10-06 22:10:06.028332,1,372703794
932482893,81088747,2024-07-24 22:54:26,2024-07-24 23:12:26,2024-07-24 23:08:26,ON TIME,342.66,CARD,4554,6172,2025-10-06 22:10:06.028332,1,725717661
4588148640,24137201,2023-03-19 19:07:58,2023-03-19 19:27:58,2023-03-19 19:24:58,ON TIME,2884.36,CARD,95857,1636,2025-10-06 22:10:06.028332,1,1397891013
8120457107,97664747,2024-01-27 18:46:35,2024-01-27 19:02:35,2024-01-27 19:05:35,ON TIME,3823.51,CARD,20374,4857,2025-10-06 22:10:06.028332,1,1305675811
6107471725,81940369,2023-08-26 07:39:48,2023-08-26 07:49:48,2023-08-26 07:53:48,ON TIME,3945.66,WALLET,1329,763,2025-10-06 22:10:06.028332,1,2037630177
7001417958,22358567,2024-03-28 03:48:07,2024-03-28 04:03:07,2024-03-28 04:05:07,ON TIME,817.16,WALLET,97157,8109,2025-10-06 22:10:06.028332,1,1144294151
7983443604,39717448,2024-01-18 15:17:19,2024-01-18 15:29:19,2024-01-18 15:31:19,ON TIME,1707.78,WALLET,86341,836,2025-10-06 22:10:06.028332,1,893288436
3057907418,81757554,2024-04-04 22:41:31,2024-04-04 22:59:31,2024-04-04 22:58:31,ON TIME,2382.53,WALLET,51671,1481,2025-10-06 22:10:06.028332,1,630243019
3312147996,67711384,2024-06-06 06:38:07,2024-06-06 06:52:07,2024-06-06 07:06:07,SLIGHTLY DELAYED,5328.0,WALLET,12618,2557,2025-10-06 22:10:06.028332,1,582712273
6822269883,69276352,2024-01-15 07:25:07,2024-01-15 07:44:07,2024-01-15 07:43:07,ON TIME,999.44,CASH,51677,7543,2025-10-06 22:10:06.028332,1,521996924
5004539711,73933840,2023-07-27 23:59:16,2023-07-28 00:10:16,2023-07-28 00:16:16,SLIGHTLY DELAYED,3936.23,UPI,91697,7634,2025-10-06 22:10:06.028332,1,712371912
