feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date,ETL_updated_ts,ETL_DATASOURCE_NAME,feedback_key,order_key,customer_key
7301568,3854394048,89531595,1,Delivery was late and I was unhappy,APP EXPERIENCE,NEGATIVE,2023-10-15,2025-10-06 22:12:55.118006,1,208073322,579861915,367208597
9845439,4105779656,58644651,3,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-04-02,2025-10-06 22:12:55.118006,1,194013094,1529463021,2013792339
5395642,5960266785,97419742,4,The product met my expectations,DELIVERY,NEUTRAL,2023-11-21,2025-10-06 22:12:55.118006,1,1556412908,1192968601,1403737413
9727139,7380998329,96989204,4,Nothing to complain about but nothing exceptional,APP EXPERIENCE,NEUTRAL,2023-07-29,2025-10-06 22:12:55.118006,1,264012315,1295453145,191218939
9156751,460625201,26716400,3,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-05-17,2025-10-06 22:12:55.118006,1,1244505173,40007165,111478340
2876943,5442705208,38420886,5,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2024-08-27,2025-10-06 22:12:55.118006,1,607636390,305460771,1183158526
1697983,643302284,24153726,5,Excellent quality will buy again,CUSTOMER SERVICE,POSITIVE,2024-05-30,2025-10-06 22:12:55.118006,1,90252194,1196952624,131128996
992859,6141016209,20469626,3,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2024-04-13,2025-10-06 22:12:55.118006,1,1864528664,1329060636,1717482339
5140466,4058658914,96001315,4,It was okay nothing special,PRODUCT QUALITY,NEUTRAL,2024-02-09,2025-10-06 22:12:55.118006,1,397514322,1455276826,1603706206
9754312,4731454539,62419778,5,Good selection of products,DELIVERY,POSITIVE,2024-01-05,2025-10-06 22:12:55.118006,1,1744237979,1457661020,1041785032
5118736,148408710,60565603,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2024-01-01,2025-10-06 22:12:55.118006,1,585462201,28781436,2102729459
5960061,3263142674,12455156,4,It was okay nothing special,DELIVERY,NEUTRAL,2024-01-30,2025-10-06 22:12:55.118006,1,1745549419,796021674,385151633
8605594,9591201821,38478423,4,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-11-12,2025-10-06 22:12:55.118006,1,1465339003,1846071605,865932773
9453874,2227944524,93938425,4,Average experience could improve,PRODUCT QUALITY,NEUTRAL,2023-06-07,2025-10-06 22:12:55.118006,1,1173336361,885236000,1838452969
6231474,2307375554,95768401,1,Product was damaged during delivery,DELIVERY,NEGATIVE,2024-01-31,2025-10-06 22:12:55.118006,1,2061642958,1877646773,1342356115
3899333,8521887524,5961261,2,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2024-04-13,2025-10-06 22:12:55.118006,1,1659620684,852822317,1347302798
6146219,3298709387,22321208,4,Customer service was very helpful,DELIVERY,POSITIVE,2023-07-01,2025-10-06 22:12:55.118006,1,1663759993,1546700109,231798161
975325,8608686211,29689766,5,Excellent quality will buy again,PRODUCT QUALITY,POSITIVE,2023-07-27,2025-10-06 22:12:55.118006,1,235565343,250689354,1334951999
5686022,5125482761,89531595,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2023-05-28,2025-10-06 22:12:55.118006,1,1050289390,1828218026,367208597
1388194,7388146343,78806824,3,Average experience could improve,APP EXPERIENCE,NEUTRAL,2023-09-24,2025-10-06 22:12:55.118006,1,1952635593,561414189,1612563014
2357618,7064723322,19259955,4,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2023-10-15,2025-10-06 22:12:55.118006,1,1714586893,502064483,439220705
1424791,1766291529,74682740,4,Overall good experience thank you,APP EXPERIENCE,POSITIVE,2024-07-12,2025-10-06 22:12:55.118006,1,688172663,510298588,170053414
7402766,8183491568,85074810,1,Product was damaged during delivery,APP EXPERIENCE,NEGATIVE,2023-09-15,2025-10-06 22:12:55.118006,1,224760142,53921422,457164286
6352978,6419111681,19216141,5,Customer service was very helpful,APP EXPERIENCE,POSITIVE,2024-01-24,2025-10-06 22:12:55.118006,1,1375397948,528513657,1560116710
2192142,9193945481,28277304,5,Excellent quality will buy again,DELIVERY,POSITIVE,2024-08-22,2025-10-06 22:12:55.118006,1,110844557,1012737349,481387542
4088403,3937750618,46504355,1,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2023-08-26,2025-10-06 22:12:55.118006,1,1576710253,48299143,380687137
9713941,2056682923,18940384,3,Product was damaged during delivery,DELIVERY,NEGATIVE,2024-05-27,2025-10-06 22:12:55.118006,1,967997190,928546328,571473605
5434712,7229998672,41194825,5,Great prices and fast delivery,DELIVERY,POSITIVE,2023-09-10,2025-10-06 22:12:55.118006,1,1102338653,493246979,1744302078
1990660,7028582657,36578947,1,Taste was not as expected,PRODUCT QUALITY,NEGATIVE,2024-11-01,2025-10-06 22:12:55.118006,1,135314205,1251315507,1250884837
2215592,1732091066,93018527,3,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2024-05-12,2025-10-06 22:12:55.118006,1,893329495,1688802425,900500712
480048,9389363975,35302195,4,The product met my expectations,APP EXPERIENCE,NEUTRAL,2024-01-08,2025-10-06 22:12:55.118006,1,1820613510,320191030,1162565241
9280509,9477050930,1449273,1,Very disappointed with the quality,APP EXPERIENCE,NEGATIVE,2023-09-01,2025-10-06 22:12:55.118006,1,85302222,827602393,99021453
2675938,6808771388,88739922,3,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2024-04-29,2025-10-06 22:12:55.118006,1,547401697,1300958597,1781396866
8667318,7616458551,86294036,4,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2023-05-05,2025-10-06 22:12:55.118006,1,147656157,1644921570,1283867432
394093,2784959025,59207798,3,Product was damaged during delivery,PRODUCT QUALITY,NEGATIVE,2023-04-07,2025-10-06 22:12:55.118006,1,922992279,2139189763,1826852155
3288975,2716611235,85626346,2,Delivery was late and I was unhappy,DELIVERY,NEGATIVE,2024-02-19,2025-10-06 22:12:55.118006,1,1838020017,949179078,1663211672
5988040,3797871396,5712468,1,I had a bad experience,DELIVERY,NEGATIVE,2023-12-19,2025-10-06 22:12:55.118006,1,1413113085,787006163,2141645005
8020606,5895445193,39093069,5,Very fresh and wellpackaged,CUSTOMER SERVICE,POSITIVE,2023-09-18,2025-10-06 22:12:55.118006,1,1590575055,672931213,1553129635
8669148,5281640953,65396354,4,Very fresh and wellpackaged,DELIVERY,POSITIVE,2024-05-19,2025-10-06 22:12:55.118006,1,69799080,1371203651,1583019420
5618564,9006387145,61226563,3,It was okay nothing special,PRODUCT QUALITY,NEUTRAL,2023-07-16,2025-10-06 22:12:55.118006,1,315228471,502084204,323956230
1884910,2015702046,46828932,4,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2023-05-17,2025-10-06 22:12:55.118006,1,312766389,2006936015,1481818405
5079562,9260334793,15487049,1,I had a bad experience,PRODUCT QUALITY,NEGATIVE,2024-07-10,2025-10-06 22:12:55.118006,1,461429128,2064437668,1211097156
4717275,5912752928,29562254,1,Not worth the price I paid,APP EXPERIENCE,NEGATIVE,2023-12-20,2025-10-06 22:12:55.118006,1,69056856,1904699964,1968946611
2365660,7691723645,93675757,3,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2024-08-04,2025-10-06 22:12:55.118006,1,457098937,1994524256,512775789
2283634,9166904790,57674875,1,Product was damaged during delivery,CUSTOMER SERVICE,NEGATIVE,2024-01-19,2025-10-06 22:12:55.118006,1,247074136,1266440578,1506645759
5961183,1668797251,27698051,1,Customer service was not helpful,DELIVERY,NEGATIVE,2023-05-18,2025-10-06 22:12:55.118006,1,495398347,1722870461,74659550
1817774,3350348511,2442235,2,The packaging was poor,PRODUCT QUALITY,NEGATIVE,2023-10-05,2025-10-06 22:12:55.118006,1,1704067552,407763514,1207298017
9781710,2475154947,13760839,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2024-01-14,2025-10-06 22:12:55.118006,1,1699497996,245465764,1803447758
6386579,1348544692,72489544,5,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2024-04-15,2025-10-06 22:12:55.118006,1,1275228070,1581552818,911085552
1013486,6770208707,8241122,3,Delivery was late and I was unhappy,APP EXPERIENCE,NEGATIVE,2024-05-01,2025-10-06 22:12:55.118006,1,626290268,384047463,171429872
3947813,9500356395,99729547,3,Not worth the price I paid,APP EXPERIENCE,NEGATIVE,2024-10-29,2025-10-06 22:12:55.118006,1,1402691751,242470886,1281694664
3620953,6280233997,1507408,3,The packaging was poor,CUSTOMER SERVICE,NEGATIVE,2023-08-23,2025-10-06 22:12:55.118006,1,133142222,86551159,727656598
5348,935645101,63368244,3,Not worth the price I paid,PRODUCT QUALITY,NEGATIVE,2023-09-27,2025-10-06 22:12:55.118006,1,769185472,512216395,312639284
533771,3492077995,97466783,2,Customer service was not helpful,APP EXPERIENCE,NEGATIVE,2023-06-24,2025-10-06 22:12:55.118006,1,821407425,2125693457,408202582
1524390,6971044672,68985290,3,Very disappointed with the quality,PRODUCT QUALITY,NEGATIVE,2024-03-21,2025-10-06 22:12:55.118006,1,164599389,494697685,14434976
9826488,9417710958,75892474,4,Delivery was fine but the product could be better,APP EXPERIENCE,NEUTRAL,2023-09-20,2025-10-06 22:12:55.118006,1,943724833,180490046,1417165437
5771681,114851727,46875863,3,Taste was not as expected,DELIVERY,NEGATIVE,2024-10-04,2025-10-06 22:12:55.118006,1,1086072613,1326298701,943738077
1561160,7521503340,65660660,1,Customer service was not helpful,PRODUCT QUALITY,NEGATIVE,2024-05-30,2025-10-06 22:12:55.118006,1,1128388989,1002898554,766755271
3528912,7709878408,90745023,5,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-08-09,2025-10-06 22:12:55.118006,1,1248460381,984141634,773463820
3762488,7941755463,19705695,3,Customer service was not helpful,CUSTOMER SERVICE,NEGATIVE,2024-09-30,2025-10-06 22:12:55.118006,1,1868780440,1356398725,517393237
1347524,4540271027,23126356,4,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2024-05-14,2025-10-06 22:12:55.118006,1,1580126985,197837860,1332716470
714006,8022168472,70230254,4,Delivery was fine but the product could be better,DELIVERY,NEUTRAL,2024-02-20,2025-10-06 22:12:55.118006,1,603210799,1512840876,82519640
4035590,3808358945,78014505,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2023-08-26,2025-10-06 22:12:55.118006,1,1019872221,587538956,1448374388
8509121,5112444865,45868300,4,Excellent quality will buy again,PRODUCT QUALITY,POSITIVE,2024-06-06,2025-10-06 22:12:55.118006,1,1884546212,1798669856,483240903
2629195,9965551056,33658749,3,Very disappointed with the quality,DELIVERY,NEGATIVE,2023-06-24,2025-10-06 22:12:55.118006,1,217523406,684290541,605487425
4989853,7695708103,51119088,5,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2024-05-16,2025-10-06 22:12:55.118006,1,2033291479,915058457,1389612009
8098875,7022728237,21677923,4,Great prices and fast delivery,PRODUCT QUALITY,POSITIVE,2023-06-03,2025-10-06 22:12:55.118006,1,455939048,1334108205,1257408020
8667711,2062715135,13197985,1,Product was damaged during delivery,APP EXPERIENCE,NEGATIVE,2024-08-20,2025-10-06 22:12:55.118006,1,1530028557,1280080663,1386743866
3285644,3287815959,73061709,4,It was okay nothing special,DELIVERY,NEUTRAL,2024-08-09,2025-10-06 22:12:55.118006,1,322926709,1328121610,1982508188
5097936,9015471552,23081177,2,Very disappointed with the quality,APP EXPERIENCE,NEGATIVE,2024-04-13,2025-10-06 22:12:55.118006,1,1131365447,461300594,1296519986
2339018,1595123446,30188374,4,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2024-02-27,2025-10-06 22:12:55.118006,1,937000714,927611844,1089443738
6416336,4888577440,35237846,4,Highly recommended,PRODUCT QUALITY,POSITIVE,2024-05-19,2025-10-06 22:12:55.118006,1,2133675031,1907952341,1309727821
3789341,9039053330,82425179,4,Nothing to complain about but nothing exceptional,CUSTOMER SERVICE,NEUTRAL,2023-08-16,2025-10-06 22:12:55.118006,1,892268710,6567719,421336545
8064104,3091360904,59252433,4,Overall good experience thank you,DELIVERY,POSITIVE,2024-06-16,2025-10-06 22:12:55.118006,1,1048041402,1662379970,1376117469
1252726,6821938492,90346920,4,Overall good experience thank you,DELIVERY,POSITIVE,2023-09-06,2025-10-06 22:12:55.118006,1,1328564284,1090469082,1873166881
7032053,4553785640,94486311,3,Nothing to complain about but nothing exceptional,PRODUCT QUALITY,NEUTRAL,2024-08-13,2025-10-06 22:12:55.118006,1,630342734,556233620,1099730957
4351782,4005611015,5763963,3,I had a bad experience,PRODUCT QUALITY,NEGATIVE,2024-03-30,2025-10-06 22:12:55.118006,1,1752377717,277652994,1112007966
2613579,8480910658,73799927,4,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-08-28,2025-10-06 22:12:55.118006,1,780527613,6175224,113506810
1438649,1922667245,66252737,5,Highly recommended,PRODUCT QUALITY,POSITIVE,2023-09-24,2025-10-06 22:12:55.118006,1,1212723829,568006597,230843729
7888565,379758677,54139038,3,Items were missing from my order,PRODUCT QUALITY,NEGATIVE,2023-12-26,2025-10-06 22:12:55.118006,1,1052401469,2043594753,1684494226
8993487,4903380842,71229024,1,The packaging was poor,DELIVERY,NEGATIVE,2024-06-03,2025-10-06 22:12:55.118006,1,1464530066,1410186385,562001708
7394180,9244122658,1588560,5,Overall good experience thank you,APP EXPERIENCE,POSITIVE,2024-03-12,2025-10-06 22:12:55.118006,1,493740300,1342707991,1209323314
6412617,5054410467,49147776,4,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2023-07-01,2025-10-06 22:12:55.118006,1,1449739375,972970987,1525027582
6198175,9877212995,30065862,1,Customer service was not helpful,DELIVERY,NEGATIVE,2024-05-04,2025-10-06 22:12:55.118006,1,1785823207,1097701147,2031696231
9766355,8375236356,22974816,3,The order was incorrect,DELIVERY,NEGATIVE,2023-09-22,2025-10-06 22:12:55.118006,1,210230133,309729361,583666718
5492087,2652063230,24144240,4,Average experience could improve,CUSTOMER SERVICE,NEUTRAL,2023-11-22,2025-10-06 22:12:55.118006,1,464087726,16800477,869448022
7607345,7258243894,72797175,5,Items were in perfect condition,DELIVERY,POSITIVE,2024-07-14,2025-10-06 22:12:55.118006,1,1281810448,1215016225,1506697202
3115449,5980648426,23982977,2,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2023-12-15,2025-10-06 22:12:55.118006,1,1049186605,275777542,411616812
2811451,365104159,19581959,3,Taste was not as expected,APP EXPERIENCE,NEGATIVE,2023-11-27,2025-10-06 22:12:55.118006,1,1944701084,1859057390,114938157
8731726,7038005775,49617531,4,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2023-07-02,2025-10-06 22:12:55.118006,1,1505771312,1141229998,628553759
5710913,1456792223,80875034,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2024-08-13,2025-10-06 22:12:55.118006,1,1457525178,780908798,1717615045
3219052,6673964264,34526442,3,The product met my expectations,DELIVERY,NEUTRAL,2024-10-18,2025-10-06 22:12:55.118006,1,1913917610,238303565,1392125422
974795,5780280518,74230420,2,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2024-08-23,2025-10-06 22:12:55.118006,1,1717005602,1569742116,1068438346
7565756,6220137166,16485871,3,Nothing to complain about but nothing exceptional,CUSTOMER SERVICE,NEUTRAL,2023-12-09,2025-10-06 22:12:55.118006,1,1703987011,1509720983,161583551
3219006,2615887425,18465047,5,Good selection of products,CUSTOMER SERVICE,POSITIVE,2023-10-28,2025-10-06 22:12:55.118006,1,2118216240,1147422410,1140701669
3005557,5610987488,85626346,5,Overall good experience thank you,PRODUCT QUALITY,POSITIVE,2023-08-14,2025-10-06 22:12:55.118006,1,340238039,90310714,1663211672
4150095,6038240765,48002829,4,Delivery was fine but the product could be better,DELIVERY,NEUTRAL,2023-05-27,2025-10-06 22:12:55.118006,1,733022119,611778096,1135999205
1503251,5004974422,83660688,5,Great prices and fast delivery,CUSTOMER SERVICE,POSITIVE,2023-07-03,2025-10-06 22:12:55.118006,1,576551735,1378255907,1732521125
7376219,2349863203,20310720,4,Very happy with the service,DELIVERY,POSITIVE,2023-12-20,2025-10-06 22:12:55.118006,1,1678050513,424370252,102607572
2313608,9487956261,62600289,5,Excellent quality will buy again,PRODUCT QUALITY,POSITIVE,2023-07-25,2025-10-06 22:12:55.118006,1,1347119240,1719436739,950279511
8268690,7169945062,32830199,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2023-06-14,2025-10-06 22:12:55.118006,1,3693068,713219124,1010570420
2128705,5393866026,13164195,3,Nothing to complain about but nothing exceptional,DELIVERY,NEUTRAL,2023-04-10,2025-10-06 22:12:55.118006,1,1667885059,1053454756,238152796
445517,7266772806,79942821,1,Very disappointed with the quality,APP EXPERIENCE,NEGATIVE,2024-09-06,2025-10-06 22:12:55.118006,1,955500879,533513870,1860109523
4055107,2411227007,46875863,2,Not worth the price I paid,DELIVERY,NEGATIVE,2024-06-09,2025-10-06 22:12:55.118006,1,40597412,1853533368,943738077
6100772,960728650,34526570,2,Delivery was late and I was unhappy,APP EXPERIENCE,NEGATIVE,2023-04-16,2025-10-06 22:12:55.118006,1,1609710371,1578509518,1855060426
5510018,2326500581,24308515,2,Customer service was not helpful,APP EXPERIENCE,NEGATIVE,2024-07-21,2025-10-06 22:12:55.118006,1,840740659,1551717240,504438678
5001104,9489310879,42989999,5,Very fresh and wellpackaged,CUSTOMER SERVICE,POSITIVE,2024-10-15,2025-10-06 22:12:55.118006,1,1965305819,1158263619,2016963494
2940619,2341242955,8228843,2,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2024-01-12,2025-10-06 22:12:55.118006,1,2068463370,1680382431,2038917450
9559017,1023485121,63310076,3,The product met my expectations,DELIVERY,NEUTRAL,2024-02-11,2025-10-06 22:12:55.118006,1,1806421823,1461712457,2064247988
7129375,9742218709,83412446,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2024-09-25,2025-10-06 22:12:55.118006,1,1901783659,595834156,499541401
7580961,9039933820,69219122,5,Overall good experience thank you,DELIVERY,POSITIVE,2023-12-09,2025-10-06 22:12:55.118006,1,185617865,892883674,1927284168
1278370,1391881327,50557979,1,Customer service was not helpful,CUSTOMER SERVICE,NEGATIVE,2024-07-01,2025-10-06 22:12:55.118006,1,441300009,380279448,80562994
4795324,3360648053,2584499,3,The order was incorrect,DELIVERY,NEGATIVE,2023-05-15,2025-10-06 22:12:55.118006,1,1122019298,737255357,936554692
4483833,9758418980,69219122,3,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-07-05,2025-10-06 22:12:55.118006,1,468820355,311898192,1927284168
4057033,9859459525,67952740,4,The product met my expectations,DELIVERY,NEUTRAL,2023-07-13,2025-10-06 22:12:55.118006,1,36881813,1352289639,628973008
8698468,6924226309,62526567,4,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2024-09-27,2025-10-06 22:12:55.118006,1,1341649977,1175930250,283503588
1143416,7672052920,20238921,1,Items were missing from my order,APP EXPERIENCE,NEGATIVE,2023-12-07,2025-10-06 22:12:55.118006,1,2014786951,869611700,431896594
1026588,4597359399,57967753,5,Very happy with the service,APP EXPERIENCE,POSITIVE,2024-09-20,2025-10-06 22:12:55.118006,1,2038042721,1898417124,68742927
3490538,665402174,51557673,3,Average experience could improve,DELIVERY,NEUTRAL,2024-04-16,2025-10-06 22:12:55.118006,1,1574536024,1266170809,1237963718
8338891,3986082657,49152878,1,The packaging was poor,APP EXPERIENCE,NEGATIVE,2024-02-17,2025-10-06 22:12:55.118006,1,1605029894,1652709871,383875556
3000338,4275746826,44410149,4,Customer service was very helpful,DELIVERY,POSITIVE,2024-03-05,2025-10-06 22:12:55.118006,1,379396155,362534750,1066618641
5292502,525864604,33651554,4,Average experience could improve,DELIVERY,NEUTRAL,2024-03-24,2025-10-06 22:12:55.118006,1,830403056,318128646,2001781887
1665925,4473658819,376144,3,The packaging was poor,CUSTOMER SERVICE,NEGATIVE,2023-12-05,2025-10-06 22:12:55.118006,1,1468213734,1980303221,867906228
1231699,8824559505,88553721,5,Items were in perfect condition,PRODUCT QUALITY,POSITIVE,2024-08-14,2025-10-06 22:12:55.118006,1,823497427,1711675073,1255720085
6226960,1824646473,51670882,1,Items were missing from my order,DELIVERY,NEGATIVE,2023-04-02,2025-10-06 22:12:55.118006,1,312320850,1974835198,1043864818
231413,776389097,10797688,3,Delivery was fine but the product could be better,APP EXPERIENCE,NEUTRAL,2024-02-10,2025-10-06 22:12:55.118006,1,17519162,2116903386,1348977923
4655561,4908634706,88223261,4,The product met my expectations,APP EXPERIENCE,NEUTRAL,2023-10-15,2025-10-06 22:12:55.118006,1,1088583764,1544407435,794784208
1323031,3516204561,64562786,3,The product met my expectations,CUSTOMER SERVICE,NEUTRAL,2023-09-09,2025-10-06 22:12:55.118006,1,1302722117,1801842515,1148881014
191717,9510792757,625395,1,Product was damaged during delivery,PRODUCT QUALITY,NEGATIVE,2023-11-04,2025-10-06 22:12:55.118006,1,921544358,683109209,1679837380
2977955,3504903228,31776996,4,Great prices and fast delivery,PRODUCT QUALITY,POSITIVE,2023-06-30,2025-10-06 22:12:55.118006,1,387872919,1597923445,730850567
4376640,3438202422,43860025,4,Very fresh and wellpackaged,CUSTOMER SERVICE,POSITIVE,2023-10-08,2025-10-06 22:12:55.118006,1,1933788113,1171157429,1649996670
6011954,3007616042,77869660,2,The packaging was poor,CUSTOMER SERVICE,NEGATIVE,2024-07-14,2025-10-06 22:12:55.118006,1,442395004,1491970795,181623472
633398,4656199468,13581527,1,Taste was not as expected,DELIVERY,NEGATIVE,2023-10-29,2025-10-06 22:12:55.118006,1,284032413,1810834297,375269686
7594075,6994560237,96109948,5,Very happy with the service,CUSTOMER SERVICE,POSITIVE,2024-07-03,2025-10-06 22:12:55.118006,1,142657572,246026037,1192734466
872521,8442552565,12851610,3,Delivery was fine but the product could be better,DELIVERY,NEUTRAL,2023-11-05,2025-10-06 22:12:55.118006,1,1809576229,1813753203,1191530288
3422410,414299117,41008070,4,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2023-07-28,2025-10-06 22:12:55.118006,1,808798503,1836078861,603044789
1241527,8146956033,44888581,3,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2024-08-10,2025-10-06 22:12:55.118006,1,565524216,744414383,1495055126
7857610,7919748594,75213636,4,Very fresh and wellpackaged,APP EXPERIENCE,POSITIVE,2024-09-20,2025-10-06 22:12:55.118006,1,1609326145,136988808,85363998
4005586,7834171020,52915166,1,Items were missing from my order,PRODUCT QUALITY,NEGATIVE,2024-01-04,2025-10-06 22:12:55.118006,1,1995485741,104371161,1930669890
2793107,3735968672,211163,4,Will definitely order again,CUSTOMER SERVICE,POSITIVE,2023-12-22,2025-10-06 22:12:55.118006,1,963093137,309792851,1730603235
8325609,3864051985,31776996,3,The product met my expectations,PRODUCT QUALITY,NEUTRAL,2024-04-06,2025-10-06 22:12:55.118006,1,1076696400,669382470,730850567
4854840,8299074079,59930550,5,Good selection of products,CUSTOMER SERVICE,POSITIVE,2024-06-08,2025-10-06 22:12:55.118006,1,2028099997,1213288971,708176991
9768670,891333736,96853930,5,Will definitely order again,APP EXPERIENCE,POSITIVE,2023-09-24,2025-10-06 22:12:55.118006,1,1005272839,1059629777,789480224
1808084,2874220576,99734256,2,The order was incorrect,DELIVERY,NEGATIVE,2023-10-04,2025-10-06 22:12:55.118006,1,613820357,1406685249,740221127
2521183,6375536946,94430842,3,The product met my expectations,APP EXPERIENCE,NEUTRAL,2024-01-10,2025-10-06 22:12:55.118006,1,171849939,1133223506,1999578603
1796471,1966054573,31389750,5,Overall good experience thank you,APP EXPERIENCE,POSITIVE,2023-05-09,2025-10-06 22:12:55.118006,1,738070523,1021116206,1399214817
9877604,1565942558,40858753,2,The packaging was poor,APP EXPERIENCE,NEGATIVE,2024-08-04,2025-10-06 22:12:55.118006,1,1309644556,2094715688,931877128
743982,4624281313,11493380,1,Not worth the price I paid,PRODUCT QUALITY,NEGATIVE,2024-10-22,2025-10-06 22:12:55.118006,1,904387408,756003991,1405194732
4749424,6884010758,22210238,4,Items were in perfect condition,PRODUCT QUALITY,POSITIVE,2024-04-27,2025-10-06 22:12:55.118006,1,1965605758,361460019,1294956339
2540547,4351744653,9423628,3,Customer service was not helpful,CUSTOMER SERVICE,NEGATIVE,2023-04-03,2025-10-06 22:12:55.118006,1,1593513582,983117791,1784247958
6414140,8698000932,43519553,1,The order was incorrect,CUSTOMER SERVICE,NEGATIVE,2024-05-28,2025-10-06 22:12:55.118006,1,52017808,1389302056,145812554
2694037,3844380421,6344345,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2023-10-19,2025-10-06 22:12:55.118006,1,87181550,828374873,165310267
7498989,7105842598,99707100,1,Not worth the price I paid,CUSTOMER SERVICE,NEGATIVE,2023-08-24,2025-10-06 22:12:55.118006,1,241180434,1742546154,1228459570
8467925,8993722297,69088723,1,Very disappointed with the quality,CUSTOMER SERVICE,NEGATIVE,2023-07-04,2025-10-06 22:12:55.118006,1,4185638,686325778,1295675851
4821323,2929439019,63858550,2,Taste was not as expected,CUSTOMER SERVICE,NEGATIVE,2023-10-28,2025-10-06 22:12:55.118006,1,734082623,453105685,1204189927
6426351,1661854320,79169760,1,Items were missing from my order,PRODUCT QUALITY,NEGATIVE,2024-09-28,2025-10-06 22:12:55.118006,1,154354404,429946226,1566527187
9119649,3082165628,49617892,1,Not worth the price I paid,APP EXPERIENCE,NEGATIVE,2023-05-02,2025-10-06 22:12:55.118006,1,1694997496,1981538483,1034738979
3678115,1745045814,88532418,5,Items were in perfect condition,PRODUCT QUALITY,POSITIVE,2023-11-30,2025-10-06 22:12:55.118006,1,55438869,624358291,1587371202
3628101,813387880,92455970,4,Delivery was fine but the product could be better,CUSTOMER SERVICE,NEUTRAL,2023-07-08,2025-10-06 22:12:55.118006,1,869843905,1629104125,1419592252
1478542,8189879400,66427343,5,Customer service was very helpful,CUSTOMER SERVICE,POSITIVE,2023-11-16,2025-10-06 22:12:55.118006,1,1398891713,610575867,99073491
7724959,8465045467,13604883,5,Great prices and fast delivery,CUSTOMER SERVICE,POSITIVE,2024-05-01,2025-10-06 22:12:55.118006,1,1900906166,607808690,1068134240
4273988,9232350528,4055790,4,Excellent quality will buy again,APP EXPERIENCE,POSITIVE,2023-10-03,2025-10-06 22:12:55.118006,1,337185563,882038198,770660065
1138993,1728666371,23126356,4,The product met my expectations,APP EXPERIENCE,NEUTRAL,2024-05-12,2025-10-06 22:12:55.118006,1,2056194785,1680994383,1332716470
4577854,6131815766,65514005,4,Delivery was fine but the product could be better,PRODUCT QUALITY,NEUTRAL,2023-03-18,2025-10-06 22:12:55.118006,1,1610536583,773497464,1169147010
1563690,6438773635,67302239,5,Customer service was very helpful,DELIVERY,POSITIVE,2024-07-19,2025-10-06 22:12:55.118006,1,897122357,1301320821,721960331
3085567,6912676966,29324437,4,Average experience could improve,PRODUCT QUALITY,NEUTRAL,2023-06-10,2025-10-06 22:12:55.118006,1,1477197094,1435578709,1429634598
9790734,2840314717,26432512,5,Excellent quality will buy again,CUSTOMER SERVICE,POSITIVE,2023-06-27,2025-10-06 22:12:55.118006,1,213246680,1073410481,982877226
268937,9508359721,3002538,4,It was okay nothing special,APP EXPERIENCE,NEUTRAL,2024-08-24,2025-10-06 22:12:55.118006,1,1067035086,1540878844,1081810710
4167530,2244679313,4458329,3,It was okay nothing special,CUSTOMER SERVICE,NEUTRAL,2024-08-05,2025-10-06 22:12:55.118006,1,1302926778,811521980,183900443
